# Catalog from Lengline et al. (GRL, 2016, doi: 10.1002/2016GL068383)
# Origin time             Lat(deg)     Lon(deg)    Dep(km)
2015-04-22 19:22:22.100  -21.241587    55.707373    9.159
2015-04-22 19:22:38.080  -21.241502    55.709534    9.829
2015-04-22 19:24:08.440  -21.241616    55.707499    8.983
2015-04-22 19:24:18.600  -21.241557    55.707727    9.160
2015-04-22 19:24:26.960  -21.241315    55.707324    9.060
2015-04-22 19:25:26.560  -21.240245    55.706852    8.929
2015-04-22 19:26:07.800  -21.241345    55.707609    9.170
2015-04-22 19:26:55.800  -21.241559    55.707381    9.193
2015-04-22 19:28:18.600  -21.241571    55.707837    9.189
2015-04-22 19:28:31.040  -21.242432    55.708199    9.254
2015-04-22 19:30:25.640  -21.241738    55.705355    8.549
2015-04-22 19:34:21.600  -21.240171    55.706779    9.038
2015-04-22 19:34:27.000  -21.241516    55.707756    9.165
2015-04-22 19:34:42.120  -21.241168    55.707593    9.232
2015-04-22 19:35:35.880  -21.242369    55.707780    9.061
2015-04-22 19:36:32.540  -21.241197    55.709501    9.316
2015-04-22 19:37:17.400  -21.241366    55.708801    9.145
2015-04-22 19:37:23.920  -21.242700    55.707072    8.855
2015-04-22 19:37:31.960  -21.241250    55.707267    8.906
2015-04-22 19:38:54.920  -21.241536    55.707434    9.202
2015-04-22 19:39:50.560  -21.242629    55.710693    9.747
2015-04-22 19:40:26.220  -21.241130    55.707585    9.198
2015-04-22 19:40:55.760  -21.241187    55.709139    9.417
2015-04-22 19:41:27.780  -21.241119    55.704228    8.953
2015-04-22 19:42:24.840  -21.242312    55.707796    9.084
2015-04-22 19:42:32.360  -21.241064    55.709843    9.414
2015-04-22 19:43:46.680  -21.241372    55.708663    9.122
2015-04-22 19:44:30.800  -21.241701    55.707601    8.858
2015-04-22 19:44:33.760  -21.240157    55.707113    8.956
2015-04-22 19:45:27.560  -21.241254    55.710844    9.463
2015-04-22 19:46:21.840  -21.241412    55.709729    9.739
2015-04-22 19:46:51.360  -21.241933    55.706205    8.896
2015-04-22 19:46:51.520  -21.240953    55.706921    9.598
2015-04-22 19:47:45.800  -21.241905    55.706820    9.058
2015-04-22 19:48:18.000  -21.242084    55.708508    8.826
2015-04-22 19:48:40.680  -21.240828    55.707849    8.926
2015-04-22 19:49:21.440  -21.241404    55.711336    9.451
2015-04-22 19:50:40.280  -21.241376    55.708529    9.090
2015-04-22 19:50:56.920  -21.241142    55.707560    9.205
2015-04-22 19:51:49.400  -21.241105    55.707548    9.112
2015-04-22 19:52:32.400  -21.241488    55.707735    9.164
2015-04-22 19:52:59.280  -21.241392    55.708386    9.084
2015-04-22 19:53:52.780  -21.241659    55.708008    9.057
2015-04-22 19:54:19.920  -21.241687    55.708521    8.827
2015-04-22 19:54:51.680  -21.241390    55.708398    9.079
2015-04-22 19:57:05.660  -21.242291    55.706576    8.651
2015-04-22 19:57:29.680  -21.241549    55.708154    8.703
2015-04-22 19:58:05.560  -21.241917    55.707853    9.090
2015-04-22 19:58:46.320  -21.241125    55.707471    9.204
2015-04-22 19:59:12.200  -21.240731    55.706791    9.464
2015-04-22 19:59:49.920  -21.241152    55.707796    9.179
2015-04-22 20:01:08.280  -21.241449    55.708191    9.105
2015-04-22 20:01:08.360  -21.240747    55.707511    9.409
2015-04-22 20:01:19.920  -21.241101    55.707520    8.912
2015-04-22 20:02:24.880  -21.241408    55.708455    9.096
2015-04-22 20:02:43.480  -21.241781    55.707902    9.102
2015-04-22 20:02:43.560  -21.241123    55.707377    9.390
2015-04-22 20:05:23.360  -21.241577    55.706494    9.035
2015-04-22 20:08:07.480  -21.241176    55.707340    9.131
2015-04-22 20:08:35.840  -21.241054    55.706921    9.267
2015-04-22 20:09:09.280  -21.241475    55.708183    9.008
2015-04-22 20:09:50.440  -21.240971    55.707166    9.056
2015-04-22 20:10:54.040  -21.241010    55.707369    9.261
2015-04-22 20:11:46.280  -21.241420    55.708500    9.083
2015-04-22 20:12:55.000  -21.241557    55.707328    8.949
2015-04-22 20:12:57.560  -21.241569    55.707699    9.083
2015-04-22 20:13:17.540  -21.241014    55.710779    9.799
2015-04-22 20:13:40.160  -21.240948    55.707316    9.083
2015-04-22 20:13:51.320  -21.242554    55.707446    8.918
2015-04-22 20:14:34.920  -21.241284    55.707426    9.210
2015-04-22 20:16:01.100  -21.240999    55.708858    9.547
2015-04-22 20:17:55.840  -21.241376    55.707332    9.274
2015-04-22 20:18:19.980  -21.241815    55.708012    9.091
2015-04-22 20:18:38.160  -21.241597    55.706165    8.700
2015-04-22 20:18:48.640  -21.241187    55.707166    9.259
2015-04-22 20:21:30.700  -21.241557    55.707772    9.120
2015-04-22 20:22:25.820  -21.240603    55.707743    8.871
2015-04-22 20:22:39.520  -21.241469    55.707918    9.198
2015-04-22 20:23:31.640  -21.241449    55.708219    9.029
2015-04-22 20:23:50.960  -21.241972    55.710050    9.075
2015-04-22 20:24:41.920  -21.241309    55.707414    9.243
2015-04-22 20:26:27.880  -21.242688    55.709208    8.554
2015-04-22 20:26:52.640  -21.243215    55.707963    8.839
2015-04-22 20:28:04.840  -21.241105    55.707109    9.258
2015-04-22 20:29:21.000  -21.241184    55.707914    9.153
2015-04-22 20:29:26.120  -21.241211    55.707617    9.249
2015-04-22 20:31:03.240  -21.241215    55.707308    9.237
2015-04-22 20:33:05.320  -21.241429    55.707300    9.144
2015-04-22 20:33:29.660  -21.241803    55.707943    9.099
2015-04-22 20:34:23.800  -21.242076    55.704716    9.041
2015-04-22 20:35:23.860  -21.239933    55.706860    9.040
2015-04-22 20:35:57.120  -21.241223    55.707373    9.226
2015-04-22 20:37:52.840  -21.241077    55.707422    9.218
2015-04-22 20:41:33.120  -21.240894    55.708362    9.169
2015-04-22 20:42:35.440  -21.241388    55.710103    9.462
2015-04-22 20:44:42.600  -21.241465    55.708508    9.123
2015-04-22 20:44:53.280  -21.241618    55.707910    9.117
2015-04-22 20:44:59.000  -21.240676    55.707837    9.036
2015-04-22 20:46:57.760  -21.240835    55.707243    9.083
2015-04-22 20:47:07.020  -21.241123    55.707438    9.237
2015-04-22 20:47:14.340  -21.241166    55.707345    9.256
2015-04-22 20:48:47.440  -21.241227    55.709660    9.346
2015-04-22 20:51:12.920  -21.241355    55.708980    9.607
2015-04-22 20:52:01.500  -21.241418    55.707853    9.198
2015-04-22 20:54:58.720  -21.241270    55.708451    9.226
2015-04-22 20:54:58.760  -21.240733    55.707882    9.428
2015-04-22 20:55:16.760  -21.240887    55.707442    9.093
2015-04-22 20:55:45.340  -21.241758    55.706185    8.936
2015-04-22 20:57:36.600  -21.241756    55.707878    9.149
2015-04-22 20:57:36.680  -21.240885    55.707515    9.528
2015-04-22 20:58:26.920  -21.241282    55.707572    9.266
2015-04-22 20:59:19.580  -21.242149    55.709753    8.869
2015-04-22 20:59:24.180  -21.241746    55.707068    8.995
2015-04-22 21:00:56.120  -21.241361    55.707361    9.174
2015-04-22 21:01:25.420  -21.241722    55.707613    8.930
2015-04-22 21:01:33.720  -21.240000    55.708525    9.277
2015-04-22 21:02:02.640  -21.240611    55.710221    9.660
2015-04-22 21:02:45.600  -21.241390    55.709192    9.221
2015-04-22 21:03:52.200  -21.241941    55.707829    9.142
2015-04-22 21:05:00.800  -21.241384    55.709639    9.644
2015-04-22 21:05:19.820  -21.242108    55.706958    8.840
2015-04-22 21:09:18.960  -21.240790    55.707613    9.062
2015-04-22 21:11:06.320  -21.242232    55.706429    8.914
2015-04-22 21:14:11.080  -21.241479    55.708049    9.122
2015-04-22 21:16:24.400  -21.241408    55.709709    9.668
2015-04-22 21:16:26.820  -21.242537    55.710034    8.712
2015-04-22 21:17:00.560  -21.241709    55.707080    9.129
2015-04-22 21:17:17.580  -21.241193    55.704875    8.991
2015-04-22 21:18:28.440  -21.241130    55.707361    9.202
2015-04-22 21:18:41.760  -21.241907    55.707906    9.114
2015-04-22 21:20:51.280  -21.240686    55.708671    9.422
2015-04-22 21:21:13.700  -21.241744    55.707540    8.895
2015-04-22 21:21:13.960  -21.240450    55.706995    9.517
2015-04-22 21:21:28.560  -21.240564    55.708366    9.078
2015-04-22 21:21:48.800  -21.240981    55.709880    9.664
2015-04-22 21:21:52.320  -21.241040    55.707849    9.597
2015-04-22 21:22:23.520  -21.241512    55.707918    9.246
2015-04-22 21:27:00.860  -21.241140    55.709831    9.812
2015-04-22 21:27:23.000  -21.240914    55.708407    9.163
2015-04-22 21:28:04.680  -21.241996    55.708081    9.137
2015-04-22 21:29:52.180  -21.241856    55.708114    9.133
2015-04-22 21:30:27.400  -21.241359    55.709111    9.626
2015-04-22 21:33:28.520  -21.241351    55.709196    9.202
2015-04-22 21:34:43.840  -21.240086    55.707092    8.615
2015-04-22 21:35:15.960  -21.241650    55.709172    9.456
2015-04-22 21:35:16.000  -21.241097    55.707495    9.558
2015-04-22 21:37:43.100  -21.240395    55.708289    9.128
2015-04-22 21:38:04.320  -21.241215    55.708724    9.257
2015-04-22 21:38:21.200  -21.241113    55.708280    9.053
2015-04-22 21:38:29.080  -21.241441    55.708256    9.402
2015-04-22 21:38:48.960  -21.241416    55.709180    9.133
2015-04-22 21:40:08.160  -21.241659    55.708057    9.338
2015-04-22 21:40:17.720  -21.241996    55.709627    9.335
2015-04-22 21:40:17.720  -21.241465    55.707377    9.353
2015-04-22 21:41:37.920  -21.241111    55.707019    9.008
2015-04-22 21:41:45.000  -21.242995    55.707365    8.819
2015-04-22 21:42:50.100  -21.240904    55.709709    9.890
2015-04-22 21:42:50.160  -21.240879    55.707926    9.703
2015-04-22 21:43:07.920  -21.241927    55.709285    9.327
2015-04-22 21:43:24.200  -21.241148    55.708069    9.553
2015-04-22 21:43:35.400  -21.241111    55.707788    9.104
2015-04-22 21:44:16.320  -21.241744    55.707731    9.215
2015-04-22 21:44:16.480  -21.240619    55.708028    9.817
2015-04-22 21:45:46.040  -21.241459    55.707821    9.245
2015-04-22 21:46:40.400  -21.241284    55.708044    9.489
2015-04-22 21:46:40.560  -21.240804    55.707902    9.724
2015-04-22 21:47:22.200  -21.241945    55.708195    9.180
2015-04-22 21:47:22.260  -21.241457    55.707491    9.374
2015-04-22 21:48:48.460  -21.240649    55.708744    9.075
2015-04-22 21:49:00.560  -21.241166    55.707625    9.269
2015-04-22 21:49:46.720  -21.242605    55.706710    9.273
2015-04-22 21:50:41.380  -21.241172    55.708179    9.133
2015-04-22 21:51:06.840  -21.241803    55.709180    9.380
2015-04-22 21:51:06.880  -21.241398    55.707446    9.414
2015-04-22 21:52:56.140  -21.240869    55.704138    8.790
2015-04-22 21:53:05.200  -21.240898    55.708398    8.793
2015-04-22 21:53:27.360  -21.243549    55.707092    8.923
2015-04-22 21:53:49.880  -21.241801    55.707906    9.094
2015-04-22 21:54:34.200  -21.241937    55.708219    9.195
2015-04-22 21:54:34.320  -21.241463    55.707487    9.374
2015-04-22 21:55:43.720  -21.241921    55.708264    9.217
2015-04-22 21:55:44.160  -21.239307    55.710559   10.860
2015-04-22 21:55:59.860  -21.241191    55.708118    8.955
2015-04-22 21:56:02.760  -21.241626    55.709233    9.472
2015-04-22 21:56:10.000  -21.240625    55.707463    9.101
2015-04-22 21:57:21.760  -21.241321    55.707975    9.688
2015-04-22 21:57:22.200  -21.241907    55.710750   11.072
2015-04-22 21:58:39.560  -21.241559    55.708952    9.448
2015-04-22 21:59:23.180  -21.241191    55.708154    9.146
2015-04-22 22:00:17.480  -21.241372    55.708101    9.470
2015-04-22 22:00:17.480  -21.241447    55.707556    9.395
2015-04-22 22:00:32.120  -21.241878    55.708175    9.223
2015-04-22 22:01:28.600  -21.241978    55.708199    9.179
2015-04-22 22:01:28.660  -21.241451    55.707597    9.403
2015-04-22 22:02:55.500  -21.241945    55.707178    9.107
2015-04-22 22:03:44.140  -21.241866    55.709403    9.404
2015-04-22 22:03:44.160  -21.241471    55.707418    9.396
2015-04-22 22:04:22.440  -21.242297    55.707975    9.027
2015-04-22 22:04:47.600  -21.241972    55.708219    9.178
2015-04-22 22:04:47.660  -21.241479    55.707532    9.381
2015-04-22 22:06:13.720  -21.241347    55.705636    9.163
2015-04-22 22:07:58.900  -21.241994    55.708215    9.166
2015-04-22 22:07:58.960  -21.241453    55.707589    9.383
2015-04-22 22:08:18.360  -21.242379    55.707849    9.021
2015-04-22 22:08:43.920  -21.242385    55.707975    8.607
2015-04-22 22:09:26.980  -21.242013    55.708154    9.160
2015-04-22 22:09:27.080  -21.241355    55.707556    9.441
2015-04-22 22:09:32.720  -21.241917    55.708252    9.216
2015-04-22 22:10:05.840  -21.240350    55.706380    9.287
2015-04-22 22:11:25.680  -21.241911    55.707971    9.029
2015-04-22 22:11:40.700  -21.241954    55.708240    9.184
2015-04-22 22:11:40.760  -21.241451    55.707524    9.380
2015-04-22 22:12:01.320  -21.242529    55.707821    8.923
2015-04-22 22:12:37.080  -21.241744    55.710262    9.573
2015-04-22 22:12:37.080  -21.241317    55.707576    9.488
2015-04-22 22:13:31.600  -21.242063    55.708154    9.158
2015-04-22 22:13:31.640  -21.241463    55.707572    9.393
2015-04-22 22:14:47.280  -21.241821    55.708130    9.137
2015-04-22 22:15:21.240  -21.242627    55.708675    9.153
2015-04-22 22:15:35.080  -21.241970    55.708162    9.174
2015-04-22 22:15:35.120  -21.241479    55.707450    9.365
2015-04-22 22:16:09.600  -21.240397    55.708248    9.102
2015-04-22 22:16:47.480  -21.241990    55.708256    9.173
2015-04-22 22:16:47.560  -21.241463    55.707585    9.388
2015-04-22 22:17:09.000  -21.241130    55.708004    9.570
2015-04-22 22:18:57.100  -21.241351    55.708940    9.163
2015-04-22 22:19:35.000  -21.241414    55.709314    8.936
2015-04-22 22:20:36.400  -21.241376    55.708244    9.478
2015-04-22 22:20:36.360  -21.241469    55.707589    9.394
2015-04-22 22:21:04.440  -21.241811    55.709867    9.420
2015-04-22 22:22:40.580  -21.240387    55.708211    9.162
2015-04-22 22:22:52.920  -21.241905    55.708276    9.222
2015-04-22 22:23:20.880  -21.242049    55.708126    9.142
2015-04-22 22:23:20.920  -21.241498    55.707552    9.364
2015-04-22 22:23:31.360  -21.240843    55.708228    9.740
2015-04-22 22:24:50.700  -21.241943    55.708317    9.192
2015-04-22 22:24:50.840  -21.241445    55.707581    9.375
2015-04-22 22:25:20.600  -21.242039    55.708134    9.160
2015-04-22 22:26:08.280  -21.241386    55.708533    9.119
2015-04-22 22:26:12.480  -21.241671    55.706897    9.131
2015-04-22 22:26:27.860  -21.242240    55.708260    9.071
2015-04-22 22:27:08.240  -21.241693    55.707886    9.282
2015-04-22 22:27:23.960  -21.241311    55.706014    8.904
2015-04-22 22:28:12.880  -21.242027    55.708285    9.168
2015-04-22 22:28:12.960  -21.241510    55.707625    9.361
2015-04-22 22:28:25.060  -21.241105    55.710046    9.844
2015-04-22 22:31:20.320  -21.241565    55.708590    9.219
2015-04-22 22:33:36.880  -21.241964    55.708529    9.178
2015-04-22 22:33:43.700  -21.241262    55.708325    9.181
2015-04-22 22:33:56.400  -21.241966    55.708333    9.206
2015-04-22 22:33:56.480  -21.241457    55.707670    9.406
2015-04-22 22:34:04.400  -21.241610    55.709652    9.247
2015-04-22 22:34:22.960  -21.242493    55.709237    9.241
2015-04-22 22:35:04.640  -21.241905    55.710128    9.461
2015-04-22 22:35:04.660  -21.241492    55.707454    9.386
2015-04-22 22:35:13.100  -21.240743    55.710579    9.204
2015-04-22 22:35:24.120  -21.241844    55.709338    9.359
2015-04-22 22:35:24.160  -21.241366    55.707503    9.404
2015-04-22 22:35:32.660  -21.241777    55.710246    9.513
2015-04-22 22:35:32.680  -21.241278    55.707585    9.469
2015-04-22 22:36:26.940  -21.241105    55.708167    9.005
2015-04-22 22:37:14.640  -21.242236    55.706986    8.503
2015-04-22 22:37:53.000  -21.241254    55.708569    9.539
2015-04-22 22:37:59.520  -21.242110    55.705607    8.835
2015-04-22 22:38:11.360  -21.240914    55.707979    9.660
2015-04-22 22:39:14.200  -21.241982    55.707133    8.759
2015-04-22 22:40:51.080  -21.241237    55.708350    9.551
2015-04-22 22:42:39.160  -21.242672    55.707751    8.946
2015-04-22 22:42:46.360  -21.241091    55.709884    9.420
2015-04-22 22:43:52.380  -21.242015    55.708264    9.166
2015-04-22 22:43:52.440  -21.241494    55.707609    9.369
2015-04-22 22:44:40.000  -21.241929    55.708362    9.215
2015-04-22 22:44:40.080  -21.241459    55.707686    9.401
2015-04-22 22:44:51.220  -21.241886    55.707581    8.878
2015-04-22 22:44:51.420  -21.240533    55.706856    9.478
2015-04-22 22:45:36.080  -21.240979    55.708057    9.049
2015-04-22 22:45:40.900  -21.240961    55.710714    9.569
2015-04-22 22:46:43.960  -21.240820    55.708146    9.753
2015-04-22 22:46:49.500  -21.242025    55.708321    9.177
2015-04-22 22:46:49.560  -21.241500    55.707658    9.374
2015-04-22 22:47:06.200  -21.242385    55.709058    9.237
2015-04-22 22:47:30.100  -21.242625    55.707576    8.519
2015-04-22 22:48:05.460  -21.240873    55.709241    9.813
2015-04-22 22:48:05.480  -21.240647    55.708110    9.824
2015-04-22 22:48:24.520  -21.241738    55.708553    9.289
2015-04-22 22:48:24.560  -21.241321    55.707666    9.429
2015-04-22 22:49:44.760  -21.240680    55.709424    9.089
2015-04-22 22:51:44.880  -21.241949    55.708337    9.194
2015-04-22 22:52:20.800  -21.241534    55.707475    9.186
2015-04-22 22:52:20.880  -21.240753    55.706864    9.474
2015-04-22 22:53:12.240  -21.241140    55.707568    9.338
2015-04-22 22:53:19.440  -21.240979    55.710502    9.297
2015-04-22 22:53:31.080  -21.241264    55.708419    9.188
2015-04-22 22:54:47.700  -21.241166    55.708537    9.200
2015-04-22 22:55:09.960  -21.241353    55.708317    9.374
2015-04-22 22:55:10.000  -21.241113    55.707849    9.497
2015-04-22 22:55:45.660  -21.241656    55.708297    9.070
2015-04-22 22:56:44.200  -21.240474    55.708748    9.498
2015-04-22 22:56:58.880  -21.241305    55.708289    9.525
2015-04-22 22:57:04.640  -21.242253    55.709916    9.060
2015-04-22 22:57:30.980  -21.241520    55.708285    9.030
2015-04-22 22:57:31.640  -21.239952    55.712858   11.464
2015-04-22 22:59:44.000  -21.243591    55.709049    8.939
2015-04-22 23:00:48.720  -21.241557    55.710433    9.704
2015-04-22 23:01:43.060  -21.241522    55.708407    9.389
2015-04-22 23:01:43.080  -21.241378    55.707727    9.406
2015-04-22 23:02:03.920  -21.240721    55.710413    9.600
2015-04-22 23:02:21.140  -21.241148    55.710567    9.241
2015-04-22 23:02:50.720  -21.241187    55.708411    9.198
2015-04-22 23:03:26.340  -21.241699    55.708016    9.007
2015-04-22 23:03:52.960  -21.240481    55.708423    9.048
2015-04-22 23:05:29.900  -21.242196    55.705644    8.696
2015-04-22 23:06:37.200  -21.241856    55.708325    9.198
2015-04-22 23:06:41.620  -21.242322    55.709123    9.237
2015-04-22 23:08:18.760  -21.242446    55.708927    9.229
2015-04-22 23:08:53.040  -21.241762    55.708191    9.063
2015-04-22 23:12:07.520  -21.241697    55.708573    9.273
2015-04-22 23:12:18.760  -21.241783    55.707959    8.721
2015-04-22 23:12:36.380  -21.241874    55.708411    9.182
2015-04-22 23:15:26.540  -21.242485    55.709045    9.250
2015-04-22 23:16:19.980  -21.241160    55.708272    9.078
2015-04-22 23:16:39.060  -21.241223    55.710413    9.625
2015-04-22 23:17:25.920  -21.241966    55.708443    9.217
2015-04-22 23:17:26.080  -21.240617    55.708272    9.848
2015-04-22 23:17:46.500  -21.241836    55.708329    9.209
2015-04-22 23:18:19.200  -21.241091    55.707987    9.069
2015-04-22 23:18:44.520  -21.241840    55.708569    9.213
2015-04-22 23:19:10.580  -21.242017    55.708317    9.177
2015-04-22 23:19:10.680  -21.241465    55.707715    9.396
2015-04-22 23:21:40.080  -21.241435    55.708651    9.153
2015-04-22 23:22:13.720  -21.242367    55.709257    9.238
2015-04-22 23:24:06.440  -21.241994    55.708382    8.641
2015-04-22 23:24:42.240  -21.243032    55.708134    8.947
2015-04-22 23:25:30.720  -21.241711    55.708525    9.345
2015-04-22 23:25:30.760  -21.241541    55.707772    9.386
2015-04-22 23:26:03.200  -21.242401    55.708639    9.157
2015-04-22 23:26:03.160  -21.242332    55.707751    9.133
2015-04-22 23:26:30.960  -21.242072    55.709208    9.198
2015-04-22 23:26:40.540  -21.240981    55.708293    9.681
2015-04-22 23:26:40.460  -21.241500    55.707747    9.402
2015-04-22 23:28:23.860  -21.241777    55.708138    9.058
2015-04-22 23:28:31.920  -21.241821    55.708394    8.900
2015-04-22 23:30:55.800  -21.241720    55.708431    9.277
2015-04-22 23:30:55.880  -21.241325    55.707589    9.414
2015-04-22 23:32:10.620  -21.240737    55.708777    9.217
2015-04-22 23:32:46.320  -21.241502    55.708606    8.985
2015-04-22 23:34:50.280  -21.243382    55.708761    8.747
2015-04-22 23:35:29.060  -21.241890    55.709509    9.259
2015-04-22 23:36:51.820  -21.244112    55.706803    8.751
2015-04-22 23:37:47.840  -21.241789    55.708801    9.375
2015-04-22 23:38:17.880  -21.241844    55.708321    9.201
2015-04-22 23:38:17.960  -21.241323    55.707678    9.408
2015-04-22 23:40:23.780  -21.240963    55.706462    8.988
2015-04-22 23:40:28.620  -21.241628    55.708496    9.929
2015-04-22 23:41:02.780  -21.242444    55.708663    9.156
2015-04-22 23:41:02.760  -21.242293    55.707780    9.160
2015-04-22 23:41:59.680  -21.242055    55.708285    9.160
2015-04-22 23:41:59.720  -21.241532    55.707642    9.358
2015-04-22 23:42:18.160  -21.245032    55.706958    9.620
2015-04-22 23:42:28.080  -21.241921    55.708484    9.193
2015-04-22 23:42:48.080  -21.242067    55.708476    8.805
2015-04-22 23:43:34.840  -21.241960    55.708541    8.904
2015-04-22 23:46:27.560  -21.241954    55.710124    9.200
2015-04-22 23:48:01.700  -21.240719    55.709192    9.161
2015-04-22 23:48:15.080  -21.241128    55.708476    9.164
2015-04-22 23:48:27.040  -21.242395    55.710726    9.000
2015-04-22 23:48:59.240  -21.241366    55.708822    9.011
2015-04-22 23:49:31.460  -21.241555    55.708614    9.097
2015-04-22 23:49:40.600  -21.241563    55.706832    8.825
2015-04-22 23:49:49.680  -21.240969    55.708158    9.076
2015-04-22 23:50:32.640  -21.240560    55.709310   10.038
2015-04-22 23:50:35.840  -21.242338    55.707389    8.904
2015-04-22 23:51:05.920  -21.243286    55.707772    8.466
2015-04-22 23:51:09.760  -21.242641    55.708614    9.083
2015-04-22 23:51:09.860  -21.241833    55.708203    9.401
2015-04-22 23:51:41.440  -21.242771    55.707381    9.147
2015-04-22 23:53:13.160  -21.242232    55.707955    9.008
2015-04-22 23:53:41.120  -21.241374    55.709774    9.271
2015-04-22 23:54:47.460  -21.240963    55.710437    9.281
2015-04-22 23:55:21.780  -21.242261    55.708439    8.776
2015-04-22 23:56:04.600  -21.240625    55.709127    9.890
2015-04-22 23:58:04.020  -21.241577    55.708020    9.237
2015-04-22 23:58:04.220  -21.240314    55.709403   10.051
2015-04-22 23:58:33.500  -21.242067    55.708459    9.191
2015-04-22 23:58:33.560  -21.241915    55.707756    9.180
2015-04-22 23:58:55.840  -21.241467    55.708525    9.215
2015-04-22 23:58:55.880  -21.240875    55.708427    9.516
2015-04-22 23:59:48.760  -21.243038    55.709086    9.026
2015-04-23 00:00:27.790  -21.242194    55.708419    8.751
2015-04-23 00:03:52.150  -21.241561    55.708419    9.359
2015-04-23 00:03:59.910  -21.240578    55.708862    9.216
2015-04-23 00:04:12.310  -21.240432    55.707992    9.736
2015-04-23 00:05:42.640  -21.241990    55.708293    8.892
2015-04-23 00:06:07.210  -21.241573    55.706327    9.115
2015-04-23 00:06:32.840  -21.241754    55.709603    9.369
2015-04-23 00:06:32.870  -21.241274    55.707874    9.424
2015-04-23 00:07:11.790  -21.241156    55.708016    9.088
2015-04-23 00:07:30.190  -21.241941    55.708504    9.199
2015-04-23 00:08:17.690  -21.241868    55.708341    9.195
2015-04-23 00:09:07.910  -21.240721    55.708040    9.607
2015-04-23 00:09:26.560  -21.241866    55.708972    9.018
2015-04-23 00:10:21.150  -21.241836    55.710657    9.092
2015-04-23 00:11:57.110  -21.241357    55.708423    9.126
2015-04-23 00:13:04.980  -21.241661    55.708936    8.868
2015-04-23 00:13:25.490  -21.242072    55.708427    9.192
2015-04-23 00:13:25.460  -21.241996    55.707629    9.158
2015-04-23 00:16:45.910  -21.241506    55.708366    9.191
2015-04-23 00:16:55.760  -21.241201    55.708081    9.070
2015-04-23 00:18:30.880  -21.241990    55.708476    9.175
2015-04-23 00:18:50.320  -21.241866    55.709607    9.285
2015-04-23 00:19:07.900  -21.241872    55.708553    9.218
2015-04-23 00:19:07.920  -21.241677    55.707922    9.243
2015-04-23 00:22:10.340  -21.244000    55.708240    8.602
2015-04-23 00:25:28.530  -21.241333    55.708993    9.198
2015-04-23 00:26:41.360  -21.241606    55.708891    9.438
2015-04-23 00:26:41.480  -21.240460    55.708455    9.945
2015-04-23 00:26:54.420  -21.240712    55.708850    9.258
2015-04-23 00:29:07.460  -21.241758    55.710315    9.470
2015-04-23 00:29:07.470  -21.241215    55.708065    9.469
2015-04-23 00:29:43.890  -21.241899    55.708411    9.183
2015-04-23 00:31:19.320  -21.241390    55.710486    9.710
2015-04-23 00:31:46.490  -21.240674    55.708952    9.937
2015-04-23 00:32:21.490  -21.241630    55.708883    9.114
2015-04-23 00:33:36.370  -21.240637    55.707365    9.444
2015-04-23 00:34:31.880  -21.241325    55.708529    9.382
2015-04-23 00:35:21.430  -21.241836    55.710697    9.071
2015-04-23 00:37:32.840  -21.241728    55.709570    9.382
2015-04-23 00:38:59.360  -21.240946    55.708191    9.083
2015-04-23 00:40:34.110  -21.241364    55.706205    9.097
2015-04-23 00:42:17.890  -21.240977    55.708150    9.147
2015-04-23 00:42:38.820  -21.240326    55.709570    9.749
2015-04-23 00:42:58.710  -21.243073    55.710250    8.962
2015-04-23 00:43:34.070  -21.240700    55.707328    9.411
2015-04-23 00:44:57.630  -21.241903    55.708797    8.986
2015-04-23 00:51:58.080  -21.240497    55.709318    9.464
2015-04-23 00:58:05.460  -21.241005    55.707967    9.070
2015-04-23 00:58:50.750  -21.241341    55.708378    9.028
2015-04-23 01:14:22.800  -21.241180    55.708244    9.093
2015-04-23 01:16:33.890  -21.241268    55.708512    9.123
2015-04-23 01:18:24.880  -21.241595    55.707658    9.072
2015-04-23 01:18:24.950  -21.240424    55.706759    9.604
2015-04-23 01:26:51.310  -21.242185    55.708073    8.835
2015-04-23 01:37:58.580  -21.242814    55.707768    8.478
2015-04-23 01:40:21.940  -21.243431    55.708386    8.911
2015-04-23 01:40:42.200  -21.242279    55.705115    8.739
2015-04-23 01:47:19.380  -21.240977    55.705725    9.412
2015-04-23 01:47:49.940  -21.241787    55.708427    9.339
2015-04-23 01:49:41.270  -21.243471    55.707764   10.042
2015-04-23 01:51:26.160  -21.243955    55.708065    9.313
2015-04-23 01:55:50.810  -21.241347    55.709322    9.619
2015-04-23 01:55:57.260  -21.241125    55.708675    9.693
2015-04-23 01:56:00.030  -21.241014    55.709383    9.307
2015-04-23 01:58:16.420  -21.242497    55.707585    8.950
2015-04-23 01:58:19.970  -21.241722    55.709497    9.523
2015-04-23 01:58:54.100  -21.242883    55.708142    8.834
2015-04-23 01:58:54.270  -21.241669    55.708228    9.404
2015-04-23 02:01:07.330  -21.242198    55.709587    9.302
2015-04-23 02:02:49.740  -21.241315    55.709302    9.657
2015-04-23 02:06:55.760  -21.241933    55.708956    9.360
2015-04-23 02:06:55.820  -21.241671    55.708289    9.417
2015-04-23 02:07:28.510  -21.240814    55.708175    9.178
2015-04-23 02:13:15.410  -21.242261    55.708984    9.233
2015-04-23 02:13:15.400  -21.241823    55.708138    9.333
2015-04-23 02:23:33.110  -21.242269    55.708903    9.228
